"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16936","transactionEmptyAmountFieldTest()","","Wed May 20 01:53:01 UTC 2026","passed","Wed May 20 01:53:18 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyAmountFieldTest"
"","28738","userCantDepositInvalidFloatAmountTest(Object, String) [6]  , ❌ Please enter a valid amount.","","Wed May 20 01:53:26 UTC 2026","passed","Wed May 20 01:53:55 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","26390","userCanDepositValidAmountTest(Object, String, String) [7] 5000, ✅ Successfully deposited $%s to account %s!, 5000","","Wed May 20 01:54:00 UTC 2026","passed","Wed May 20 01:54:27 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","16227","transactionPageButtonsVisibleChecksTest()","","Wed May 20 01:53:11 UTC 2026","passed","Wed May 20 01:53:27 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionPageButtonsVisibleChecksTest"
"","1948","userCannotPutDepositTest(float, String) [2] 5000.01, Deposit amount cannot exceed 5000","","Wed May 20 01:52:52 UTC 2026","passed","Wed May 20 01:52:54 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","19759","userDepositPageButtonsVisibleChecksTest()","","Wed May 20 01:53:13 UTC 2026","passed","Wed May 20 01:53:33 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userDepositPageButtonsVisibleChecksTest"
"","14469","adminCanCreateUserTest()","","Wed May 20 01:53:04 UTC 2026","passed","Wed May 20 01:53:19 UTC 2026","","ui.itteration1.CreateUserTest","ui.itteration1.CreateUserTest","adminCanCreateUserTest"
"","35484","userCanTransferValidAmountTest(Object, String, String) [4] 5000.0, ✅ Successfully transferred $%s to account %s!, 5000.0","","Wed May 20 01:53:27 UTC 2026","passed","Wed May 20 01:54:02 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCanTransferValidAmountTest"
"","32886","userCantTransferInvalidAmountTest(Object, String) [7]  , ❌ Please fill all fields and confirm.","","Wed May 20 01:53:43 UTC 2026","passed","Wed May 20 01:54:16 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","32164","userCantTransferInvalidAmountTest(Object, String) [6] , ❌ Please fill all fields and confirm.","","Wed May 20 01:53:11 UTC 2026","passed","Wed May 20 01:53:43 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","30580","userCantDepositInvalidFloatAmountTest(Object, String) [9] null, ❌ Please enter a valid amount.","","Wed May 20 01:53:55 UTC 2026","passed","Wed May 20 01:54:26 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","1882","userCannotTransferTest(float, String) [2] 0, Transfer amount must be at least 0.01","","Wed May 20 01:52:56 UTC 2026","passed","Wed May 20 01:52:57 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferTest"
"","24470","transactionEmptyRecipientNameFieldTest()","","Wed May 20 01:53:07 UTC 2026","passed","Wed May 20 01:53:31 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyRecipientNameFieldTest"
"","2510","userCanTransferToHisSecondAcc()","","Wed May 20 01:52:54 UTC 2026","passed","Wed May 20 01:52:56 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToHisSecondAcc"
"","15737","userCanEditProfileWithValidNameTest(String) [1] Johny Depp","","Wed May 20 01:53:01 UTC 2026","passed","Wed May 20 01:53:17 UTC 2026","","ui.itteration2.EditProfileTest","ui.itteration2.EditProfileTest","userCanEditProfileWithValidNameTest"
"","2000","userCannotPutDepositTest(float, String) [1] -0.01, Deposit amount must be at least 0.01","","Wed May 20 01:52:52 UTC 2026","passed","Wed May 20 01:52:54 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","1348","userCanPutDepositTest(float) [1] 0.01","","Wed May 20 01:52:54 UTC 2026","passed","Wed May 20 01:52:56 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCanPutDepositTest"
"","33826","userCantTransferInvalidAmountTest(Object, String) [2] -0.01, ❌ Error: Transfer amount must be at least 0.01","","Wed May 20 01:53:18 UTC 2026","passed","Wed May 20 01:53:52 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","28195","userCantDepositInvalidFloatAmountTest(Object, String) [7]   , ❌ Please enter a valid amount.","","Wed May 20 01:53:55 UTC 2026","passed","Wed May 20 01:54:23 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
