"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","57818","userCantTransferInvalidAmountTest(Object, String) [3] 0.0, ❌ Error: Transfer amount must be at least 0.01","","Thu May 21 00:27:36 UTC 2026","passed","Thu May 21 00:28:34 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","20669","userDepositEmptyAccountFieldChecksTest()","","Thu May 21 00:27:36 UTC 2026","passed","Thu May 21 00:27:56 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userDepositEmptyAccountFieldChecksTest"
"","46873","userCantTransferInvalidAmountTest(Object, String) [10] null, ❌ Please fill all fields and confirm.","","Thu May 21 00:28:07 UTC 2026","passed","Thu May 21 00:28:53 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","59141","userCantDepositInvalidFloatAmountTest(Object, String) [4] 0.0, ❌ Please enter a valid amount.","","Thu May 21 00:27:46 UTC 2026","passed","Thu May 21 00:28:45 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","3547","userCannotTransferMoreThanHeHas()","","Thu May 21 00:27:24 UTC 2026","passed","Thu May 21 00:27:28 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferMoreThanHeHas"
"","54607","userCantDepositInvalidFloatAmountTest(Object, String) [3] 5000.001, ❌ Please deposit less or equal to 5000$.","","Thu May 21 00:27:46 UTC 2026","passed","Thu May 21 00:28:41 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","39699","userCanTransferValidAmountTest(Object, String, String) [5] 9999.99, ✅ Successfully transferred $%s to account %s!, 9999.99","","Thu May 21 00:27:36 UTC 2026","passed","Thu May 21 00:28:16 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCanTransferValidAmountTest"
"","2185","userCannotTransferTest(float, String) [2] 0, Transfer amount must be at least 0.01","","Thu May 21 00:27:29 UTC 2026","passed","Thu May 21 00:27:31 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferTest"
"","10176","transactionEmptyAmountFieldTest()","","Thu May 21 00:27:35 UTC 2026","passed","Thu May 21 00:27:46 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyAmountFieldTest"
"","25261","userDepositPageButtonsVisibleChecksTest()","","Thu May 21 00:27:36 UTC 2026","passed","Thu May 21 00:28:01 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userDepositPageButtonsVisibleChecksTest"
"","362","adminCanNotDeleteUserWithInvalidIdFormatTest()","","Thu May 21 00:27:23 UTC 2026","passed","Thu May 21 00:27:23 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotDeleteUserWithInvalidIdFormatTest"
"","13835","userCantDepositInvalidFloatAmountTest(Object, String) [10] CdzDI, ❌ Please enter a valid amount.","","Thu May 21 00:28:42 UTC 2026","passed","Thu May 21 00:28:56 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","264","Negative: Login without password returns 401","","Thu May 21 00:27:22 UTC 2026","passed","Thu May 21 00:27:23 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithoutPasswordTest"
"","44222","userCantTransferToSameAccountTest()","","Thu May 21 00:27:36 UTC 2026","passed","Thu May 21 00:28:20 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferToSameAccountTest"
"","10466","userCantDepositInvalidFloatAmountTest(Object, String) [2] -0.01, ❌ Please enter a valid amount.","","Thu May 21 00:27:35 UTC 2026","passed","Thu May 21 00:27:46 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","27715","adminCannotCreateUserWithInvalidDataTest()","","Thu May 21 00:27:36 UTC 2026","passed","Thu May 21 00:28:04 UTC 2026","","ui.itteration1.CreateUserTest","ui.itteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","46678","userCanDepositValidAmountTest(Object, String, String) [1] 0.01, ✅ Successfully deposited $%s to account %s!, 0.01","","Thu May 21 00:27:36 UTC 2026","passed","Thu May 21 00:28:23 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","39707","transactionPageButtonsVisibleChecksTest()","","Thu May 21 00:27:36 UTC 2026","passed","Thu May 21 00:28:16 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionPageButtonsVisibleChecksTest"
"","1000","adminCanDeleteUserTest()","","Thu May 21 00:27:26 UTC 2026","passed","Thu May 21 00:27:27 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanDeleteUserTest"
"","14001","userCantDepositInvalidFloatAmountTest(Object, String) [9] null, ❌ Please enter a valid amount.","","Thu May 21 00:28:42 UTC 2026","passed","Thu May 21 00:28:56 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","2106","userCannotPutDepositTest(float, String) [1] -0.01, Deposit amount must be at least 0.01","","Thu May 21 00:27:26 UTC 2026","passed","Thu May 21 00:27:28 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","18055","adminCanLoginWithCorrectDataTest()","","Thu May 21 00:27:35 UTC 2026","passed","Thu May 21 00:27:53 UTC 2026","","ui.itteration1.LoginUserTest","ui.itteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","34110","userDepositEmptyAmountFieldChecksTest()","","Thu May 21 00:27:36 UTC 2026","passed","Thu May 21 00:28:10 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userDepositEmptyAmountFieldChecksTest"
"","60191","userCantTransferInvalidAmountTest(Object, String) [4] 10000.01, ❌ Error: Transfer amount cannot exceed 10000","","Thu May 21 00:27:36 UTC 2026","passed","Thu May 21 00:28:36 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","5666","userCannotDepositToAnotherUserAcc()","","Thu May 21 00:27:20 UTC 2026","passed","Thu May 21 00:27:25 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotDepositToAnotherUserAcc"
"","1155","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String) [3] abc$, Password12$, USER, username, Username must contain only letters, digits, dashes, underscores, and dots","","Thu May 21 00:27:23 UTC 2026","passed","Thu May 21 00:27:24 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","2342","userCanTransferToAnotherAcc()","","Thu May 21 00:27:30 UTC 2026","passed","Thu May 21 00:27:32 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToAnotherAcc"
"","57306","userCantDepositInvalidFloatAmountTest(Object, String) [7]   , ❌ Please enter a valid amount.","","Thu May 21 00:27:46 UTC 2026","passed","Thu May 21 00:28:43 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","58179","userCantDepositInvalidFloatAmountTest(Object, String) [6]  , ❌ Please enter a valid amount.","","Thu May 21 00:27:46 UTC 2026","passed","Thu May 21 00:28:44 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
