"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32108","userCanDepositValidAmountTest(Object, String, String) [5] 123.45, ✅ Successfully deposited $%s to account %s!, 123.45","","Tue May 19 17:59:05 UTC 2026","passed","Tue May 19 17:59:38 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","24793","userCantDepositInvalidFloatAmountTest(Object, String) [10] bqcGl, ❌ Please enter a valid amount.","","Tue May 19 17:59:20 UTC 2026","passed","Tue May 19 17:59:45 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","3033","adminCanCreateUserWithCorrectDataTest()","","Tue May 19 17:58:15 UTC 2026","passed","Tue May 19 17:58:18 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","34959","userCantTransferInvalidAmountTest(Object, String) [4] 10000.01, ❌ Error: Transfer amount cannot exceed 10000","","Tue May 19 17:58:52 UTC 2026","passed","Tue May 19 17:59:27 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","31668","userCanTransferValidAmountTest(Object, String, String) [4] 5000.0, ✅ Successfully transferred $%s to account %s!, 5000.0","","Tue May 19 17:58:43 UTC 2026","passed","Tue May 19 17:59:15 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCanTransferValidAmountTest"
"","6200","userCanCreateAccountTest()","","Tue May 19 17:58:15 UTC 2026","passed","Tue May 19 17:58:21 UTC 2026","","api.itteration1.CreateAccTest","api.itteration1.CreateAccTest","userCanCreateAccountTest"
"","11349","adminCanCreateUserTest()","","Tue May 19 17:58:32 UTC 2026","passed","Tue May 19 17:58:43 UTC 2026","","ui.itteration1.CreateUserTest","ui.itteration1.CreateUserTest","adminCanCreateUserTest"
"","33585","userCantTransferInvalidAmountTest(Object, String) [11] RSezgn, ❌ Please fill all fields and confirm.","","Tue May 19 17:59:10 UTC 2026","passed","Tue May 19 17:59:44 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","33158","userCantTransferInvalidAmountTest(Object, String) [8]   , ❌ Please fill all fields and confirm.","","Tue May 19 17:59:09 UTC 2026","passed","Tue May 19 17:59:42 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","16973","userCantEditProfileWithInvalidNameTest(String, String) [1] , ❌ Please enter a valid name.","","Tue May 19 17:58:32 UTC 2026","passed","Tue May 19 17:58:49 UTC 2026","","ui.itteration2.EditProfileTest","ui.itteration2.EditProfileTest","userCantEditProfileWithInvalidNameTest"
"","3203","userCanTransferToAnotherAcc()","","Tue May 19 17:58:22 UTC 2026","passed","Tue May 19 17:58:25 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToAnotherAcc"
"","950","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String) [1]   , Password12$, USER, username, Username cannot be blank","","Tue May 19 17:58:18 UTC 2026","passed","Tue May 19 17:58:19 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","724","userCanGenerateAuthTokenTest()","","Tue May 19 17:58:18 UTC 2026","passed","Tue May 19 17:58:19 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","3519","userCannotTransferTest(float, String) [1] 10000.01, Transfer amount cannot exceed 10000","","Tue May 19 17:58:21 UTC 2026","passed","Tue May 19 17:58:24 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferTest"
"","20054","userDepositEmptyAccountFieldChecksTest()","","Tue May 19 17:58:41 UTC 2026","passed","Tue May 19 17:59:01 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userDepositEmptyAccountFieldChecksTest"
"","28141","userCanTransferValidAmountTest(Object, String, String) [1] 10.5, ✅ Successfully transferred $%s to account %s!, 10.5","","Tue May 19 17:58:36 UTC 2026","passed","Tue May 19 17:59:05 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCanTransferValidAmountTest"
"","1079","userCannotPutDepositTest(float, String) [3] 0, Deposit amount must be at least 0.01","","Tue May 19 17:58:24 UTC 2026","passed","Tue May 19 17:58:25 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","329","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String) [3] abc$, Password12$, USER, username, Username must contain only letters, digits, dashes, underscores, and dots","","Tue May 19 17:58:19 UTC 2026","passed","Tue May 19 17:58:20 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","13791","userCanEditProfileWithValidNameTest(String) [1] Johny Depp","","Tue May 19 17:58:29 UTC 2026","passed","Tue May 19 17:58:43 UTC 2026","","ui.itteration2.EditProfileTest","ui.itteration2.EditProfileTest","userCanEditProfileWithValidNameTest"
"","34760","userCantTransferInvalidAmountTest(Object, String) [1] -100.0, ❌ Error: Transfer amount must be at least 0.01","","Tue May 19 17:58:46 UTC 2026","passed","Tue May 19 17:59:20 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","30235","userCanDepositValidAmountTest(Object, String, String) [3] 499.99, ✅ Successfully deposited $%s to account %s!, 499.99","","Tue May 19 17:59:02 UTC 2026","passed","Tue May 19 17:59:32 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","30538","userCantTransferInvalidAmountTest(Object, String) [6] , ❌ Please fill all fields and confirm.","","Tue May 19 17:58:38 UTC 2026","passed","Tue May 19 17:59:09 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","36128","userCantTransferInvalidAmountTest(Object, String) [5] 15000.0, ❌ Error: Transfer amount cannot exceed 10000","","Tue May 19 17:59:00 UTC 2026","passed","Tue May 19 17:59:37 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","3415","userCannotTransferMoreThanHeHas()","","Tue May 19 17:58:19 UTC 2026","passed","Tue May 19 17:58:22 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferMoreThanHeHas"
