"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25912","userCanLoginWithCorrectDataTest()","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:38 UTC 2026","","ui.itteration1.LoginUserTest","ui.itteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","10598","userCantTransferMoreThanBalanceTest()","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:23 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferMoreThanBalanceTest"
"","773","userCanGenerateAuthTokenTest()","","Thu May 21 01:44:56 UTC 2026","passed","Thu May 21 01:44:57 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","50119","userCantDepositInvalidFloatAmountTest(Object, String) [1] -0.0, ❌ Please enter a valid amount.","","Thu May 21 01:45:13 UTC 2026","passed","Thu May 21 01:46:03 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","31084","userDepositPageButtonsVisibleChecksTest()","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:43 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userDepositPageButtonsVisibleChecksTest"
"","36630","userCantDepositInvalidFloatAmountTest(Object, String) [7]   , ❌ Please enter a valid amount.","","Thu May 21 01:45:41 UTC 2026","passed","Thu May 21 01:46:17 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","1403","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String) [3] abc$, Password12$, USER, username, Username must contain only letters, digits, dashes, underscores, and dots","","Thu May 21 01:44:57 UTC 2026","passed","Thu May 21 01:44:58 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","52355","userCanDepositValidAmountTest(Object, String, String) [7] 5000, ✅ Successfully deposited $%s to account %s!, 5000","","Thu May 21 01:45:13 UTC 2026","passed","Thu May 21 01:46:05 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","15491","transactionUncheckedConfirmCheckboxTest()","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:28 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionUncheckedConfirmCheckboxTest"
"","1433","userCanPutDepositTest(float) [1] 0.01","","Thu May 21 01:45:02 UTC 2026","passed","Thu May 21 01:45:03 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCanPutDepositTest"
"","21112","userCantTransferInvalidAmountTest(Object, String) [6] ovwqKl, ❌ Please fill all fields and confirm.","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:33 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","32341","userCantDepositInvalidFloatAmountTest(Object, String) [10] GOBBAWRnn, ❌ Please enter a valid amount.","","Thu May 21 01:45:41 UTC 2026","passed","Thu May 21 01:46:13 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","3058","adminCanCreateUserWithCorrectDataTest()","","Thu May 21 01:44:53 UTC 2026","passed","Thu May 21 01:44:56 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","7708","userDepositEmptyAccountFieldChecksTest()","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:20 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userDepositEmptyAccountFieldChecksTest"
"","4063","userCannotTransferMoreThanHeHas()","","Thu May 21 01:44:57 UTC 2026","passed","Thu May 21 01:45:01 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferMoreThanHeHas"
"","28361","transactionPageButtonsVisibleChecksTest()","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:41 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionPageButtonsVisibleChecksTest"
"","46110","userCantTransferInvalidAmountTest(Object, String) [4] $, ❌ Please fill all fields and confirm.","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:59 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","1548","userCannotPutDepositTest(float, String) [2] 5000.01, Deposit amount cannot exceed 5000","","Thu May 21 01:45:01 UTC 2026","passed","Thu May 21 01:45:03 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","30854","userCantDepositInvalidFloatAmountTest(Object, String) [6]  , ❌ Please enter a valid amount.","","Thu May 21 01:45:41 UTC 2026","passed","Thu May 21 01:46:12 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","2208","userCannotPutDepositTest(float, String) [1] -0.01, Deposit amount must be at least 0.01","","Thu May 21 01:45:00 UTC 2026","passed","Thu May 21 01:45:02 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","28700","userCantDepositInvalidFloatAmountTest(Object, String) [2] -0.01, ❌ Please enter a valid amount.","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:41 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","136","Negative: Login without password returns 401","","Thu May 21 01:44:56 UTC 2026","passed","Thu May 21 01:44:56 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithoutPasswordTest"
"","3803","userCanTransferToAnotherAcc(float) [1] 100.0","","Thu May 21 01:45:03 UTC 2026","passed","Thu May 21 01:45:07 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToAnotherAcc"
"","36676","userCantTransferInvalidAmountTest(Object, String) [1] , ❌ Please fill all fields and confirm.","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:49 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","35594","userCantDepositInvalidFloatAmountTest(Object, String) [9] null, ❌ Please enter a valid amount.","","Thu May 21 01:45:41 UTC 2026","passed","Thu May 21 01:46:16 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","43523","userDepositEmptyAmountFieldChecksTest()","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:56 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userDepositEmptyAmountFieldChecksTest"
"","34972","userCantDepositInvalidFloatAmountTest(Object, String) [8] $, ❌ Please enter a valid amount.","","Thu May 21 01:45:41 UTC 2026","passed","Thu May 21 01:46:16 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","38177","userCantTransferInvalidAmountTest(Object, String) [2]  , ❌ Please fill all fields and confirm.","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:51 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","39646","userCanCreateAccountTest()","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:52 UTC 2026","","ui.itteration1.CreateAccountTest","ui.itteration1.CreateAccountTest","userCanCreateAccountTest"
"","19449","transactionEmptyRecipientNameFieldTest()","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:32 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyRecipientNameFieldTest"
"","10497","userCanEditProfileWithValidNameTest(String) [1] Ivan Ivanou","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:22 UTC 2026","","ui.itteration2.EditProfileTest","ui.itteration2.EditProfileTest","userCanEditProfileWithValidNameTest"
"","9846","transactionEmptyRecipientAccountFieldTest()","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:22 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyRecipientAccountFieldTest"
"","2165","userCanTransferToAnotherAcc(float) [3] 5000.0","","Thu May 21 01:45:06 UTC 2026","passed","Thu May 21 01:45:09 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToAnotherAcc"
"","390","adminCanGenerateAuthTokenTest()","","Thu May 21 01:44:56 UTC 2026","passed","Thu May 21 01:44:56 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","1529","userCanPutDepositTest(float) [3] 3000.0","","Thu May 21 01:45:01 UTC 2026","passed","Thu May 21 01:45:03 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCanPutDepositTest"
"","236","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String) [2] ab, Password12$, USER, username, Username must be between 3 and 15 characters","","Thu May 21 01:44:59 UTC 2026","passed","Thu May 21 01:44:59 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","330","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String) [4] abc%, Password12$, USER, username, Username must contain only letters, digits, dashes, underscores, and dots","","Thu May 21 01:44:58 UTC 2026","passed","Thu May 21 01:44:58 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","38956","userCantTransferInvalidAmountTest(Object, String) [3]   , ❌ Please fill all fields and confirm.","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:51 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","46571","userCanDepositValidAmountTest(Object, String, String) [2] 10.5, ✅ Successfully deposited $%s to account %s!, 10.5","","Thu May 21 01:45:13 UTC 2026","passed","Thu May 21 01:45:59 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","31883","userCantDepositInvalidFloatAmountTest(Object, String) [3] 5000.001, ❌ Please deposit less or equal to 5000$.","","Thu May 21 01:45:41 UTC 2026","passed","Thu May 21 01:46:13 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","17670","adminCanCreateUserTest()","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:30 UTC 2026","","ui.itteration1.CreateUserTest","ui.itteration1.CreateUserTest","adminCanCreateUserTest"
"","53212","userCanDepositValidAmountTest(Object, String, String) [5] 123.45, ✅ Successfully deposited $%s to account %s!, 123.45","","Thu May 21 01:45:13 UTC 2026","passed","Thu May 21 01:46:06 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","26998","userCanTransferValidAmountTest(Object, String, String) [1] 10.5, ✅ Successfully transferred $%s to account %s!, 10.5","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:39 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCanTransferValidAmountTest"
"","14465","userCantEditProfileWithInvalidNameTest(String, String) [1] , ❌ Please enter a valid name.","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:27 UTC 2026","","ui.itteration2.EditProfileTest","ui.itteration2.EditProfileTest","userCantEditProfileWithInvalidNameTest"
"","30475","transactionEmptyAmountFieldTest()","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:42 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyAmountFieldTest"
"","778","unAuthUserCanNotDeleteUserTest()","","Thu May 21 01:44:59 UTC 2026","passed","Thu May 21 01:45:00 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","unAuthUserCanNotDeleteUserTest"
"","6209","userCannotTransferTest(float, String) [3] 10000.01, Transfer amount cannot exceed 10000","","Thu May 21 01:44:53 UTC 2026","passed","Thu May 21 01:44:59 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferTest"
"","22368","adminCanLoginWithCorrectDataTest()","","Thu May 21 01:45:12 UTC 2026","passed","Thu May 21 01:45:34 UTC 2026","","ui.itteration1.LoginUserTest","ui.itteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
