"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","659","userCanGenerateAuthTokenTest()","","Wed May 20 23:01:42 UTC 2026","passed","Wed May 20 23:01:42 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","257","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String) [2] ab, Password12$, USER, username, Username must be between 3 and 15 characters","","Wed May 20 23:01:45 UTC 2026","passed","Wed May 20 23:01:45 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","288","adminCanNotDeleteNonExistentUserTest()","","Wed May 20 23:01:46 UTC 2026","passed","Wed May 20 23:01:47 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotDeleteNonExistentUserTest"
"","6237","userCanCreateAccountTest()","","Wed May 20 23:01:39 UTC 2026","passed","Wed May 20 23:01:45 UTC 2026","","api.itteration1.CreateAccTest","api.itteration1.CreateAccTest","userCanCreateAccountTest"
"","3308","userCannotTransferTest(float, String) [1] 10000.01, Transfer amount cannot exceed 10000","","Wed May 20 23:01:45 UTC 2026","passed","Wed May 20 23:01:48 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferTest"
"","1817","userCannotPutDepositTest(float, String) [2] 5000.01, Deposit amount cannot exceed 5000","","Wed May 20 23:01:47 UTC 2026","passed","Wed May 20 23:01:49 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","2588","Negative: Login with non-existent user returns 404","","Wed May 20 23:01:39 UTC 2026","passed","Wed May 20 23:01:41 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithNonExistentUserTest"
"","6057","userCannotTransferTest(float, String) [3] -0.01, Transfer amount must be at least 0.01","","Wed May 20 23:01:39 UTC 2026","passed","Wed May 20 23:01:45 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferTest"
"","1381","userCanPutDepositTest(float) [3] 3000.0","","Wed May 20 23:01:47 UTC 2026","passed","Wed May 20 23:01:48 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCanPutDepositTest"
"","72","unauthUserCannotDepositToAcc()","","Wed May 20 23:01:45 UTC 2026","passed","Wed May 20 23:01:46 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","unauthUserCannotDepositToAcc"
