"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","userCannotDepositToAnotherUserAcc()","","Tue Jun 09 11:35:41 UTC 2026","skipped","Tue Jun 09 11:35:41 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotDepositToAnotherUserAcc"
"","10916","userCanDepositValidAmountTest(Object, String, String) [2] 10.5, ✅ Successfully deposited $%s to account %s!, 10.5","","Tue Jun 09 11:37:18 UTC 2026","broken","Tue Jun 09 11:37:29 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","6161","userCanDepositValidAmountTest(Object, String, String) [6] .01, ✅ Successfully deposited $%s to account %s!, .01","","Tue Jun 09 11:37:18 UTC 2026","broken","Tue Jun 09 11:37:24 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","1","userCannotTransferTest(float, String)","","Tue Jun 09 11:35:41 UTC 2026","skipped","Tue Jun 09 11:35:41 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferTest"
"","32529","transactionUncheckedConfirmCheckboxTest()","","Tue Jun 09 11:35:51 UTC 2026","passed","Tue Jun 09 11:36:24 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionUncheckedConfirmCheckboxTest"
"","1135","userCanGenerateAuthTokenTest()","","Tue Jun 09 11:35:44 UTC 2026","passed","Tue Jun 09 11:35:46 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","14848","userCantEditProfileWithInvalidNameTest(String, String) [1] , ❌ Please enter a valid name.","","Tue Jun 09 11:35:51 UTC 2026","passed","Tue Jun 09 11:36:06 UTC 2026","","ui.itteration2.EditProfileTest","ui.itteration2.EditProfileTest","userCantEditProfileWithInvalidNameTest"
"","5436","userCanDepositValidAmountTest(Object, String, String) [7] 5000, ✅ Successfully deposited $%s to account %s!, 5000","","Tue Jun 09 11:37:24 UTC 2026","broken","Tue Jun 09 11:37:29 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","0","userCannotTransferMoreThanHeHas()","","Tue Jun 09 11:35:41 UTC 2026","skipped","Tue Jun 09 11:35:41 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferMoreThanHeHas"
"","10959","userCanDepositValidAmountTest(Object, String, String) [3] 499.99, ✅ Successfully deposited $%s to account %s!, 499.99","","Tue Jun 09 11:37:18 UTC 2026","broken","Tue Jun 09 11:37:29 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","38663","userCantDepositInvalidFloatAmountTest(Object, String) [10] yWHKCfk, ❌ Please enter a valid amount.","","Tue Jun 09 11:36:15 UTC 2026","passed","Tue Jun 09 11:36:54 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","37930","userCantDepositInvalidFloatAmountTest(Object, String) [8] $, ❌ Please enter a valid amount.","","Tue Jun 09 11:36:15 UTC 2026","passed","Tue Jun 09 11:36:53 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","37009","userCantDepositInvalidFloatAmountTest(Object, String) [9] null, ❌ Please enter a valid amount.","","Tue Jun 09 11:36:15 UTC 2026","passed","Tue Jun 09 11:36:52 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","178","Negative: Login without username returns 401","","Tue Jun 09 11:35:46 UTC 2026","passed","Tue Jun 09 11:35:46 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithoutUsernameTest"
"","0","userCanTransferToHisSecondAcc()","","Tue Jun 09 11:35:41 UTC 2026","skipped","Tue Jun 09 11:35:41 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToHisSecondAcc"
"","31636","userCantDepositInvalidFloatAmountTest(Object, String) [5] , ❌ Please enter a valid amount.","","Tue Jun 09 11:36:15 UTC 2026","passed","Tue Jun 09 11:36:47 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","10331","userCanDepositValidAmountTest(Object, String, String) [4] 4999.99, ✅ Successfully deposited $%s to account %s!, 4999.99","","Tue Jun 09 11:37:18 UTC 2026","broken","Tue Jun 09 11:37:28 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","26416","transactionPageButtonsVisibleChecksTest()","","Tue Jun 09 11:35:51 UTC 2026","passed","Tue Jun 09 11:36:18 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionPageButtonsVisibleChecksTest"
"","0","userCannotPutDepositTest(float, String)","","Tue Jun 09 11:35:46 UTC 2026","skipped","Tue Jun 09 11:35:46 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","28437","userDepositPageButtonsVisibleChecksTest()","","Tue Jun 09 11:35:51 UTC 2026","passed","Tue Jun 09 11:36:20 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userDepositPageButtonsVisibleChecksTest"
"","6147","adminCanCreateUserWithCorrectDataTest()","","Tue Jun 09 11:35:41 UTC 2026","passed","Tue Jun 09 11:35:47 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","49627","userCantTransferInvalidAmountTest(Object, String) [4] $, ❌ Please fill all fields and confirm.","","Tue Jun 09 11:35:51 UTC 2026","passed","Tue Jun 09 11:36:41 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","165","unauthUserCannotDepositToAcc()","","Tue Jun 09 11:35:46 UTC 2026","passed","Tue Jun 09 11:35:46 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","unauthUserCannotDepositToAcc"
"","11259","userCanDepositValidAmountTest(Object, String, String) [5] 123.45, ✅ Successfully deposited $%s to account %s!, 123.45","","Tue Jun 09 11:37:18 UTC 2026","broken","Tue Jun 09 11:37:29 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","8653","userDepositEmptyAccountFieldChecksTest()","","Tue Jun 09 11:35:51 UTC 2026","passed","Tue Jun 09 11:36:00 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userDepositEmptyAccountFieldChecksTest"
"","1984","adminCanDeleteUserTest()","","Tue Jun 09 11:35:44 UTC 2026","passed","Tue Jun 09 11:35:46 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanDeleteUserTest"
"","183","Negative: Login without password returns 401","","Tue Jun 09 11:35:44 UTC 2026","passed","Tue Jun 09 11:35:44 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithoutPasswordTest"
"","5245","userCanDepositValidAmountTest(Object, String, String) [1] 0.01, ✅ Successfully deposited $%s to account %s!, 0.01","","Tue Jun 09 11:37:18 UTC 2026","broken","Tue Jun 09 11:37:23 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","10558","transactionEmptyAmountFieldTest()","","Tue Jun 09 11:35:51 UTC 2026","passed","Tue Jun 09 11:36:01 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyAmountFieldTest"
"","0","userCanTransferToAnotherAcc(float)","","Tue Jun 09 11:35:41 UTC 2026","skipped","Tue Jun 09 11:35:41 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToAnotherAcc"
