"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","268","adminCanNotDeleteNonExistentUserTest()","","Thu May 21 02:40:43 UTC 2026","passed","Thu May 21 02:40:43 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotDeleteNonExistentUserTest"
"","22673","userCanTransferValidAmountTest(Object, String, String) [1] 10.5, ✅ Successfully transferred $%s to account %s!, 10.5","","Thu May 21 02:40:54 UTC 2026","passed","Thu May 21 02:41:16 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCanTransferValidAmountTest"
"","28432","userCantTransferInvalidAmountTest(Object, String) [6] AzmTMzIRL, ❌ Please fill all fields and confirm.","","Thu May 21 02:40:54 UTC 2026","passed","Thu May 21 02:41:22 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","1344","userCanPutDepositTest(float) [2] 5000.0","","Thu May 21 02:40:42 UTC 2026","passed","Thu May 21 02:40:44 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCanPutDepositTest"
"","19183","userCantEditProfileWithInvalidNameTest(String, String) [1] , ❌ Please enter a valid name.","","Thu May 21 02:40:54 UTC 2026","passed","Thu May 21 02:41:13 UTC 2026","","ui.itteration2.EditProfileTest","ui.itteration2.EditProfileTest","userCantEditProfileWithInvalidNameTest"
"","255","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String) [4] abc%, Password12$, USER, username, Username must contain only letters, digits, dashes, underscores, and dots","","Thu May 21 02:40:40 UTC 2026","passed","Thu May 21 02:40:41 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","541","unAuthUserCanNotDeleteUserTest()","","Thu May 21 02:40:41 UTC 2026","passed","Thu May 21 02:40:42 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","unAuthUserCanNotDeleteUserTest"
"","35159","userCantTransferInvalidAmountTest(Object, String) [1] , ❌ Please fill all fields and confirm.","","Thu May 21 02:40:54 UTC 2026","passed","Thu May 21 02:41:29 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","3201","userCannotTransferMoreThanHeHas()","","Thu May 21 02:40:40 UTC 2026","passed","Thu May 21 02:40:43 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferMoreThanHeHas"
"","4826","adminCanLoginWithCorrectDataTest()","","Thu May 21 02:40:53 UTC 2026","passed","Thu May 21 02:40:58 UTC 2026","","ui.itteration1.LoginUserTest","ui.itteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","42392","userCantDepositInvalidFloatAmountTest(Object, String) [1] -0.0, ❌ Please enter a valid amount.","","Thu May 21 02:40:54 UTC 2026","passed","Thu May 21 02:41:36 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","18288","userCanEditProfileWithValidNameTest(String) [1] Ivan Ivanou","","Thu May 21 02:40:53 UTC 2026","passed","Thu May 21 02:41:12 UTC 2026","","ui.itteration2.EditProfileTest","ui.itteration2.EditProfileTest","userCanEditProfileWithValidNameTest"
"","49535","userCanDepositValidAmountTest(Object, String, String) [3] 499.99, ✅ Successfully deposited $%s to account %s!, 499.99","","Thu May 21 02:40:54 UTC 2026","passed","Thu May 21 02:41:43 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","1083","wrongBodyDepositToAcc()","","Thu May 21 02:40:41 UTC 2026","passed","Thu May 21 02:40:42 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","wrongBodyDepositToAcc"
"","15272","userCanCreateAccountTest()","","Thu May 21 02:40:53 UTC 2026","passed","Thu May 21 02:41:09 UTC 2026","","ui.itteration1.CreateAccountTest","ui.itteration1.CreateAccountTest","userCanCreateAccountTest"
"","1643","userCannotPutDepositTest(float, String) [3] 0, Deposit amount must be at least 0.01","","Thu May 21 02:40:45 UTC 2026","passed","Thu May 21 02:40:46 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","3123","userCannotTransferTest(float, String) [1] -0.01, Transfer amount must be at least 0.01","","Thu May 21 02:40:44 UTC 2026","passed","Thu May 21 02:40:47 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferTest"
"","51028","userCanDepositValidAmountTest(Object, String, String) [4] 4999.99, ✅ Successfully deposited $%s to account %s!, 4999.99","","Thu May 21 02:40:54 UTC 2026","passed","Thu May 21 02:41:45 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","6196","userCanCreateAccountTest()","","Thu May 21 02:40:36 UTC 2026","passed","Thu May 21 02:40:42 UTC 2026","","api.itteration1.CreateAccTest","api.itteration1.CreateAccTest","userCanCreateAccountTest"
"","250","adminCanNotDeleteUserWithInvalidIdFormatTest()","","Thu May 21 02:40:38 UTC 2026","passed","Thu May 21 02:40:39 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotDeleteUserWithInvalidIdFormatTest"
"","12527","transactionEmptyRecipientNameFieldTest()","","Thu May 21 02:40:54 UTC 2026","passed","Thu May 21 02:41:06 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyRecipientNameFieldTest"
"","2905","userCanTransferToAnotherAcc(float) [2] 999.99","","Thu May 21 02:40:47 UTC 2026","passed","Thu May 21 02:40:49 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToAnotherAcc"
"","51604","userCantTransferInvalidAmountTest(Object, String) [5] null, ❌ Please fill all fields and confirm.","","Thu May 21 02:40:54 UTC 2026","passed","Thu May 21 02:41:45 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","35887","transactionUncheckedConfirmCheckboxTest()","","Thu May 21 02:40:54 UTC 2026","passed","Thu May 21 02:41:30 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionUncheckedConfirmCheckboxTest"
"","11944","userCanLoginWithCorrectDataTest()","","Thu May 21 02:40:54 UTC 2026","passed","Thu May 21 02:41:06 UTC 2026","","ui.itteration1.LoginUserTest","ui.itteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","1393","userCanPutDepositTest(float) [3] 3000.0","","Thu May 21 02:40:44 UTC 2026","passed","Thu May 21 02:40:45 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCanPutDepositTest"
"","44513","userCanDepositValidAmountTest(Object, String, String) [1] 0.01, ✅ Successfully deposited $%s to account %s!, 0.01","","Thu May 21 02:40:54 UTC 2026","passed","Thu May 21 02:41:38 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","139","Negative: Login with empty body returns 401","","Thu May 21 02:40:39 UTC 2026","passed","Thu May 21 02:40:40 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithEmptyBodyTest"
"","3816","userCanTransferToAnotherAcc(float) [4] 9999.99","","Thu May 21 02:40:45 UTC 2026","passed","Thu May 21 02:40:49 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToAnotherAcc"
"","51158","userCanDepositValidAmountTest(Object, String, String) [6] .01, ✅ Successfully deposited $%s to account %s!, .01","","Thu May 21 02:40:54 UTC 2026","passed","Thu May 21 02:41:45 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","34034","userCantDepositInvalidFloatAmountTest(Object, String) [7]   , ❌ Please enter a valid amount.","","Thu May 21 02:41:18 UTC 2026","passed","Thu May 21 02:41:52 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","2935","userCanTransferToHisSecondAcc()","","Thu May 21 02:40:43 UTC 2026","passed","Thu May 21 02:40:46 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToHisSecondAcc"
"","212","Negative: Login without password returns 401","","Thu May 21 02:40:38 UTC 2026","passed","Thu May 21 02:40:38 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithoutPasswordTest"
"","30558","userDepositEmptyAccountFieldChecksTest()","","Thu May 21 02:40:54 UTC 2026","passed","Thu May 21 02:41:24 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userDepositEmptyAccountFieldChecksTest"
"","34230","userCantDepositInvalidFloatAmountTest(Object, String) [4] 0.0, ❌ Please enter a valid amount.","","Thu May 21 02:41:18 UTC 2026","passed","Thu May 21 02:41:52 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","277","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String) [2] ab, Password12$, USER, username, Username must be between 3 and 15 characters","","Thu May 21 02:40:41 UTC 2026","passed","Thu May 21 02:40:41 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","55416","userCanDepositValidAmountTest(Object, String, String) [7] 5000, ✅ Successfully deposited $%s to account %s!, 5000","","Thu May 21 02:40:54 UTC 2026","passed","Thu May 21 02:41:49 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","3626","userCanTransferToAnotherAcc(float) [1] 100.0","","Thu May 21 02:40:45 UTC 2026","passed","Thu May 21 02:40:49 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToAnotherAcc"
"","38950","userCantTransferInvalidAmountTest(Object, String) [4] $, ❌ Please fill all fields and confirm.","","Thu May 21 02:40:54 UTC 2026","passed","Thu May 21 02:41:33 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","1432","userCanPutDepositTest(float) [1] 0.01","","Thu May 21 02:40:44 UTC 2026","passed","Thu May 21 02:40:45 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCanPutDepositTest"
"","5442","userCannotDepositToAnotherUserAcc()","","Thu May 21 02:40:36 UTC 2026","passed","Thu May 21 02:40:41 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotDepositToAnotherUserAcc"
"","36460","userCantDepositInvalidFloatAmountTest(Object, String) [6]  , ❌ Please enter a valid amount.","","Thu May 21 02:41:18 UTC 2026","passed","Thu May 21 02:41:55 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","1524","userCannotPutDepositTest(float, String) [2] 5000.01, Deposit amount cannot exceed 5000","","Thu May 21 02:40:43 UTC 2026","passed","Thu May 21 02:40:45 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","3179","userCannotTransferTest(float, String) [4] 15000.0, Transfer amount cannot exceed 10000","","Thu May 21 02:40:41 UTC 2026","passed","Thu May 21 02:40:44 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferTest"
"","38491","userCantDepositInvalidFloatAmountTest(Object, String) [8] $, ❌ Please enter a valid amount.","","Thu May 21 02:41:18 UTC 2026","passed","Thu May 21 02:41:57 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
