"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32849","userCantTransferInvalidAmountTest(Object, String) [2] -0.01, ❌ Error: Transfer amount must be at least 0.01","","Tue May 19 16:05:29 UTC 2026","passed","Tue May 19 16:06:02 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","31014","userCantTransferInvalidAmountTest(Object, String) [7]  , ❌ Please fill all fields and confirm.","","Tue May 19 16:05:51 UTC 2026","passed","Tue May 19 16:06:22 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","325","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String) [2] ab, Password12$, USER, username, Username must be between 3 and 15 characters","","Tue May 19 16:05:01 UTC 2026","passed","Tue May 19 16:05:01 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","1665","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String) [1]   , Password12$, USER, username, Username cannot be blank","","Tue May 19 16:04:59 UTC 2026","passed","Tue May 19 16:05:01 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","27771","userCanDepositValidAmountTest(Object, String, String) [5] 123.45, ✅ Successfully deposited $%s to account %s!, 123.45","","Tue May 19 16:05:48 UTC 2026","passed","Tue May 19 16:06:16 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","16984","transactionEmptyRecipientAccountFieldTest()","","Tue May 19 16:05:15 UTC 2026","passed","Tue May 19 16:05:32 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyRecipientAccountFieldTest"
"","26778","userCanDepositValidAmountTest(Object, String, String) [7] 5000, ✅ Successfully deposited $%s to account %s!, 5000","","Tue May 19 16:05:58 UTC 2026","passed","Tue May 19 16:06:25 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","25187","userCantDepositInvalidFloatAmountTest(Object, String) [10] tKaUx, ❌ Please enter a valid amount.","","Tue May 19 16:06:02 UTC 2026","passed","Tue May 19 16:06:27 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","27491","userCantDepositInvalidFloatAmountTest(Object, String) [9] null, ❌ Please enter a valid amount.","","Tue May 19 16:06:01 UTC 2026","passed","Tue May 19 16:06:28 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","15947","transactionEmptyAmountFieldTest()","","Tue May 19 16:05:12 UTC 2026","passed","Tue May 19 16:05:28 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyAmountFieldTest"
