"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","51067","userCantTransferInvalidAmountTest(Object, String) [7]  , ❌ Please fill all fields and confirm.","","Thu May 21 01:06:44 UTC 2026","passed","Thu May 21 01:07:35 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","1245","wrongBodyDepositToAcc()","","Thu May 21 01:06:07 UTC 2026","passed","Thu May 21 01:06:08 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","wrongBodyDepositToAcc"
"","74","unauthUserCannotDepositToAcc()","","Thu May 21 01:06:08 UTC 2026","passed","Thu May 21 01:06:08 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","unauthUserCannotDepositToAcc"
"","52941","userCantDepositInvalidFloatAmountTest(Object, String) [4] 0.0, ❌ Please enter a valid amount.","","Thu May 21 01:06:28 UTC 2026","passed","Thu May 21 01:07:21 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","51864","userCantTransferInvalidAmountTest(Object, String) [1] -100.0, ❌ Error: Transfer amount must be at least 0.01","","Thu May 21 01:06:17 UTC 2026","passed","Thu May 21 01:07:09 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","25380","transactionEmptyRecipientNameFieldTest()","","Thu May 21 01:06:17 UTC 2026","passed","Thu May 21 01:06:42 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyRecipientNameFieldTest"
"","35853","userCanDepositValidAmountTest(Object, String, String) [6] .01, ✅ Successfully deposited $%s to account %s!, .01","","Thu May 21 01:06:17 UTC 2026","passed","Thu May 21 01:06:53 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","30938","transactionPageButtonsVisibleChecksTest()","","Thu May 21 01:06:17 UTC 2026","passed","Thu May 21 01:06:48 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionPageButtonsVisibleChecksTest"
"","916","adminCanDeleteUserTest()","","Thu May 21 01:06:07 UTC 2026","passed","Thu May 21 01:06:08 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanDeleteUserTest"
"","28642","userDepositPageButtonsVisibleChecksTest()","","Thu May 21 01:06:17 UTC 2026","passed","Thu May 21 01:06:46 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userDepositPageButtonsVisibleChecksTest"
"","56480","userCanDepositValidAmountTest(Object, String, String) [3] 499.99, ✅ Successfully deposited $%s to account %s!, 499.99","","Thu May 21 01:06:17 UTC 2026","passed","Thu May 21 01:07:14 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","1931","userCannotPutDepositTest(float, String) [1] -0.01, Deposit amount must be at least 0.01","","Thu May 21 01:06:07 UTC 2026","passed","Thu May 21 01:06:09 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","1720","userCanPutDepositTest(float) [1] 0.01","","Thu May 21 01:06:09 UTC 2026","passed","Thu May 21 01:06:10 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCanPutDepositTest"
"","57021","userCantDepositInvalidFloatAmountTest(Object, String) [5] , ❌ Please enter a valid amount.","","Thu May 21 01:06:28 UTC 2026","passed","Thu May 21 01:07:25 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","1453","userCannotPutDepositTest(float, String) [2] 5000.01, Deposit amount cannot exceed 5000","","Thu May 21 01:06:09 UTC 2026","passed","Thu May 21 01:06:10 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","6033","adminCannotCreateUserWithInvalidDataTest()","","Thu May 21 01:06:17 UTC 2026","passed","Thu May 21 01:06:23 UTC 2026","","ui.itteration1.CreateUserTest","ui.itteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","46408","userCanDepositValidAmountTest(Object, String, String) [1] 0.01, ✅ Successfully deposited $%s to account %s!, 0.01","","Thu May 21 01:06:17 UTC 2026","passed","Thu May 21 01:07:04 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","1706","userCanPutDepositTest(float) [3] 3000.0","","Thu May 21 01:06:10 UTC 2026","passed","Thu May 21 01:06:11 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCanPutDepositTest"
"","11538","userCantDepositInvalidFloatAmountTest(Object, String) [2] -0.01, ❌ Please enter a valid amount.","","Thu May 21 01:06:17 UTC 2026","passed","Thu May 21 01:06:28 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","2194","userCannotTransferTest(float, String) [2] 0, Transfer amount must be at least 0.01","","Thu May 21 01:06:10 UTC 2026","passed","Thu May 21 01:06:13 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferTest"
"","49804","userCantDepositInvalidFloatAmountTest(Object, String) [1] -0.0, ❌ Please enter a valid amount.","","Thu May 21 01:06:17 UTC 2026","passed","Thu May 21 01:07:07 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","45959","userCantTransferInvalidAmountTest(Object, String) [9] $, ❌ Please fill all fields and confirm.","","Thu May 21 01:06:44 UTC 2026","passed","Thu May 21 01:07:30 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","51080","transactionUncheckedConfirmCheckboxTest()","","Thu May 21 01:06:17 UTC 2026","passed","Thu May 21 01:07:08 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionUncheckedConfirmCheckboxTest"
"","1671","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String) [3] abc$, Password12$, USER, username, Username must contain only letters, digits, dashes, underscores, and dots","","Thu May 21 01:06:04 UTC 2026","passed","Thu May 21 01:06:06 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","14667","userCanTransferValidAmountTest(Object, String, String) [1] 10.5, ✅ Successfully transferred $%s to account %s!, 10.5","","Thu May 21 01:06:17 UTC 2026","passed","Thu May 21 01:06:32 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCanTransferValidAmountTest"
"","13675","userCantDepositInvalidFloatAmountTest(Object, String) [10] VhuGEtzAs, ❌ Please enter a valid amount.","","Thu May 21 01:07:22 UTC 2026","passed","Thu May 21 01:07:36 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","1660","userCannotPutDepositTest(float, String) [3] 0, Deposit amount must be at least 0.01","","Thu May 21 01:06:10 UTC 2026","passed","Thu May 21 01:06:12 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","152","Negative: Login without password returns 401","","Thu May 21 01:06:03 UTC 2026","passed","Thu May 21 01:06:03 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithoutPasswordTest"
"","16314","transactionEmptyRecipientAccountFieldTest()","","Thu May 21 01:06:17 UTC 2026","passed","Thu May 21 01:06:33 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyRecipientAccountFieldTest"
"","30962","transactionEmptyAmountFieldTest()","","Thu May 21 01:06:17 UTC 2026","passed","Thu May 21 01:06:48 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyAmountFieldTest"
"","2606","userCanTransferToAnotherAcc()","","Thu May 21 01:06:10 UTC 2026","passed","Thu May 21 01:06:13 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToAnotherAcc"
"","42572","userCanTransferValidAmountTest(Object, String, String) [2] 100.0, ✅ Successfully transferred $%s to account %s!, 100.0","","Thu May 21 01:06:17 UTC 2026","passed","Thu May 21 01:07:00 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCanTransferValidAmountTest"
"","288","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String) [2] ab, Password12$, USER, username, Username must be between 3 and 15 characters","","Thu May 21 01:06:06 UTC 2026","passed","Thu May 21 01:06:07 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","5735","userCannotDepositToAnotherUserAcc()","","Thu May 21 01:06:01 UTC 2026","passed","Thu May 21 01:06:07 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotDepositToAnotherUserAcc"
"","1631","userCanPutDepositTest(float) [2] 5000.0","","Thu May 21 01:06:08 UTC 2026","passed","Thu May 21 01:06:10 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCanPutDepositTest"
"","36134","userCantEditProfileWithInvalidNameTest(String, String) [1] , ❌ Please enter a valid name.","","Thu May 21 01:06:17 UTC 2026","passed","Thu May 21 01:06:53 UTC 2026","","ui.itteration2.EditProfileTest","ui.itteration2.EditProfileTest","userCantEditProfileWithInvalidNameTest"
"","52497","userCanDepositValidAmountTest(Object, String, String) [4] 4999.99, ✅ Successfully deposited $%s to account %s!, 4999.99","","Thu May 21 01:06:17 UTC 2026","passed","Thu May 21 01:07:10 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","51081","userCantTransferInvalidAmountTest(Object, String) [10] null, ❌ Please fill all fields and confirm.","","Thu May 21 01:06:44 UTC 2026","passed","Thu May 21 01:07:35 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","3002","adminCanCreateUserWithCorrectDataTest()","","Thu May 21 01:06:01 UTC 2026","passed","Thu May 21 01:06:04 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","43246","userCantTransferToSameAccountTest()","","Thu May 21 01:06:17 UTC 2026","passed","Thu May 21 01:07:00 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferToSameAccountTest"
