"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","46543","userCanDepositValidAmountTest(Object, String, String) [1] 0.01, ✅ Successfully deposited $%s to account %s!, 0.01","","Thu May 21 00:59:18 UTC 2026","passed","Thu May 21 01:00:05 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","1654","userCanPutDepositTest(float) [2] 5000.0","","Thu May 21 00:59:09 UTC 2026","passed","Thu May 21 00:59:11 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCanPutDepositTest"
"","44326","userCantTransferInvalidAmountTest(Object, String) [1] -100.0, ❌ Error: Transfer amount must be at least 0.01","","Thu May 21 00:59:18 UTC 2026","passed","Thu May 21 01:00:03 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","60918","userCantDepositInvalidFloatAmountTest(Object, String) [8] $, ❌ Please enter a valid amount.","","Thu May 21 00:59:28 UTC 2026","passed","Thu May 21 01:00:29 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","23443","transactionEmptyAccountFieldTest()","","Thu May 21 00:59:18 UTC 2026","passed","Thu May 21 00:59:42 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyAccountFieldTest"
"","177","Negative: Login without username returns 401","","Thu May 21 00:59:06 UTC 2026","passed","Thu May 21 00:59:06 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithoutUsernameTest"
"","54653","userCantDepositInvalidFloatAmountTest(Object, String) [3] 5000.001, ❌ Please deposit less or equal to 5000$.","","Thu May 21 00:59:28 UTC 2026","passed","Thu May 21 01:00:23 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","33462","userCantTransferToSameAccountTest()","","Thu May 21 00:59:18 UTC 2026","passed","Thu May 21 00:59:52 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferToSameAccountTest"
"","17993","userCantEditProfileWithInvalidNameTest(String, String) [1] , ❌ Please enter a valid name.","","Thu May 21 00:59:18 UTC 2026","passed","Thu May 21 00:59:36 UTC 2026","","ui.itteration2.EditProfileTest","ui.itteration2.EditProfileTest","userCantEditProfileWithInvalidNameTest"
"","42407","userCantTransferInvalidAmountTest(Object, String) [11] fJzNCUyd, ❌ Please fill all fields and confirm.","","Thu May 21 00:59:52 UTC 2026","passed","Thu May 21 01:00:35 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","319","adminCanNotDeleteNonExistentUserTest()","","Thu May 21 00:59:10 UTC 2026","passed","Thu May 21 00:59:11 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotDeleteNonExistentUserTest"
"","10062","userCanEditProfileWithValidNameTest(String) [1] Ivan Ivanou","","Thu May 21 00:59:18 UTC 2026","passed","Thu May 21 00:59:28 UTC 2026","","ui.itteration2.EditProfileTest","ui.itteration2.EditProfileTest","userCanEditProfileWithValidNameTest"
"","46041","userCantTransferInvalidAmountTest(Object, String) [8]   , ❌ Please fill all fields and confirm.","","Thu May 21 00:59:52 UTC 2026","passed","Thu May 21 01:00:38 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","266","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String) [2] ab, Password12$, USER, username, Username must be between 3 and 15 characters","","Thu May 21 00:59:08 UTC 2026","passed","Thu May 21 00:59:08 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","62785","userCanDepositValidAmountTest(Object, String, String) [5] 123.45, ✅ Successfully deposited $%s to account %s!, 123.45","","Thu May 21 00:59:19 UTC 2026","passed","Thu May 21 01:00:21 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","1127","wrongBodyDepositToAcc()","","Thu May 21 00:59:08 UTC 2026","passed","Thu May 21 00:59:09 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","wrongBodyDepositToAcc"
"","19389","adminCannotCreateUserWithInvalidDataTest()","","Thu May 21 00:59:18 UTC 2026","passed","Thu May 21 00:59:38 UTC 2026","","ui.itteration1.CreateUserTest","ui.itteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","43671","userCanTransferValidAmountTest(Object, String, String) [5] 9999.99, ✅ Successfully transferred $%s to account %s!, 9999.99","","Thu May 21 00:59:18 UTC 2026","passed","Thu May 21 01:00:02 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCanTransferValidAmountTest"
"","10442","userCantDepositInvalidFloatAmountTest(Object, String) [2] -0.01, ❌ Please enter a valid amount.","","Thu May 21 00:59:18 UTC 2026","passed","Thu May 21 00:59:28 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","281","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String) [4] abc%, Password12$, USER, username, Username must contain only letters, digits, dashes, underscores, and dots","","Thu May 21 00:59:08 UTC 2026","passed","Thu May 21 00:59:08 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","58695","userCanDepositValidAmountTest(Object, String, String) [4] 4999.99, ✅ Successfully deposited $%s to account %s!, 4999.99","","Thu May 21 00:59:19 UTC 2026","passed","Thu May 21 01:00:17 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","57886","userCantDepositInvalidFloatAmountTest(Object, String) [5] , ❌ Please enter a valid amount.","","Thu May 21 00:59:28 UTC 2026","passed","Thu May 21 01:00:26 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","3394","userCannotTransferMoreThanHeHas()","","Thu May 21 00:59:06 UTC 2026","passed","Thu May 21 00:59:10 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferMoreThanHeHas"
"","36856","userDepositPageButtonsVisibleChecksTest()","","Thu May 21 00:59:18 UTC 2026","passed","Thu May 21 00:59:55 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userDepositPageButtonsVisibleChecksTest"
"","55600","userCantDepositInvalidFloatAmountTest(Object, String) [4] 0.0, ❌ Please enter a valid amount.","","Thu May 21 00:59:28 UTC 2026","passed","Thu May 21 01:00:24 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","400","adminCanNotDeleteUserWithInvalidIdFormatTest()","","Thu May 21 00:59:06 UTC 2026","passed","Thu May 21 00:59:06 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotDeleteUserWithInvalidIdFormatTest"
"","1314","adminCanDeleteUserTest()","","Thu May 21 00:59:09 UTC 2026","passed","Thu May 21 00:59:10 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanDeleteUserTest"
"","169","unauthUserCannotDepositToAcc()","","Thu May 21 00:59:09 UTC 2026","passed","Thu May 21 00:59:09 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","unauthUserCannotDepositToAcc"
"","1655","userCannotPutDepositTest(float, String) [3] 0, Deposit amount must be at least 0.01","","Thu May 21 00:59:11 UTC 2026","passed","Thu May 21 00:59:12 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","17416","userCanTransferValidAmountTest(Object, String, String) [1] 10.5, ✅ Successfully transferred $%s to account %s!, 10.5","","Thu May 21 00:59:18 UTC 2026","passed","Thu May 21 00:59:36 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCanTransferValidAmountTest"
"","62345","userCantDepositInvalidFloatAmountTest(Object, String) [9] null, ❌ Please enter a valid amount.","","Thu May 21 00:59:28 UTC 2026","passed","Thu May 21 01:00:31 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","52116","userCantTransferInvalidAmountTest(Object, String) [3] 0.0, ❌ Error: Transfer amount must be at least 0.01","","Thu May 21 00:59:18 UTC 2026","passed","Thu May 21 01:00:11 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","45531","userCantTransferInvalidAmountTest(Object, String) [9] $, ❌ Please fill all fields and confirm.","","Thu May 21 00:59:52 UTC 2026","passed","Thu May 21 01:00:38 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","39292","userDepositEmptyAmountFieldChecksTest()","","Thu May 21 00:59:18 UTC 2026","passed","Thu May 21 00:59:58 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userDepositEmptyAmountFieldChecksTest"
"","518","unAuthUserCanNotDeleteUserTest()","","Thu May 21 00:59:08 UTC 2026","passed","Thu May 21 00:59:09 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","unAuthUserCanNotDeleteUserTest"
"","53352","userCantDepositInvalidFloatAmountTest(Object, String) [1] -0.0, ❌ Please enter a valid amount.","","Thu May 21 00:59:18 UTC 2026","passed","Thu May 21 01:00:12 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","92","Negative: Login with empty body returns 401","","Thu May 21 00:59:06 UTC 2026","passed","Thu May 21 00:59:06 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithEmptyBodyTest"
"","3447","userCannotTransferTest(float, String) [1] 10000.01, Transfer amount cannot exceed 10000","","Thu May 21 00:59:08 UTC 2026","passed","Thu May 21 00:59:12 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferTest"
"","1433","userCanPutDepositTest(float) [3] 3000.0","","Thu May 21 00:59:11 UTC 2026","passed","Thu May 21 00:59:12 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCanPutDepositTest"
"","30375","userCanCreateAccountTest()","","Thu May 21 00:59:18 UTC 2026","passed","Thu May 21 00:59:48 UTC 2026","","ui.itteration1.CreateAccountTest","ui.itteration1.CreateAccountTest","userCanCreateAccountTest"
"","18357","transactionEmptyRecipientAccountFieldTest()","","Thu May 21 00:59:18 UTC 2026","passed","Thu May 21 00:59:37 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyRecipientAccountFieldTest"
