"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30898","userCantDepositInvalidFloatAmountTest(Object, String) [6]  , ❌ Please enter a valid amount.","","Tue May 19 20:18:06 UTC 2026","passed","Tue May 19 20:18:37 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","26515","transactionUncheckedConfirmCheckboxTest()","","Tue May 19 20:18:01 UTC 2026","passed","Tue May 19 20:18:27 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionUncheckedConfirmCheckboxTest"
"","37820","userCantTransferInvalidAmountTest(Object, String) [6] , ❌ Please fill all fields and confirm.","","Tue May 19 20:17:57 UTC 2026","passed","Tue May 19 20:18:35 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","5945","userCanCreateAccountTest()","","Tue May 19 20:17:32 UTC 2026","passed","Tue May 19 20:17:38 UTC 2026","","api.itteration1.CreateAccTest","api.itteration1.CreateAccTest","userCanCreateAccountTest"
"","35159","userCanDepositValidAmountTest(Object, String, String) [4] 4999.99, ✅ Successfully deposited $%s to account %s!, 4999.99","","Tue May 19 20:18:25 UTC 2026","passed","Tue May 19 20:19:00 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","10242","userCanLoginWithCorrectDataTest()","","Tue May 19 20:17:47 UTC 2026","passed","Tue May 19 20:17:57 UTC 2026","","ui.itteration1.LoginUserTest","ui.itteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","31148","userCanDepositValidAmountTest(Object, String, String) [2] 10.5, ✅ Successfully deposited $%s to account %s!, 10.5","","Tue May 19 20:18:18 UTC 2026","passed","Tue May 19 20:18:50 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","902","userCanGenerateAuthTokenTest()","","Tue May 19 20:17:34 UTC 2026","passed","Tue May 19 20:17:35 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","12988","adminCannotCreateUserWithInvalidDataTest()","","Tue May 19 20:17:50 UTC 2026","passed","Tue May 19 20:18:03 UTC 2026","","ui.itteration1.CreateUserTest","ui.itteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","41696","userCantTransferInvalidAmountTest(Object, String) [5] 15000.0, ❌ Error: Transfer amount cannot exceed 10000","","Tue May 19 20:18:19 UTC 2026","passed","Tue May 19 20:19:01 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","3677","userCannotTransferTest(float, String) [1] 10000.01, Transfer amount cannot exceed 10000","","Tue May 19 20:17:37 UTC 2026","passed","Tue May 19 20:17:41 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferTest"
"","3222","userCannotTransferMoreThanHeHas()","","Tue May 19 20:17:35 UTC 2026","passed","Tue May 19 20:17:39 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferMoreThanHeHas"
"","1240","userCannotPutDepositTest(float, String) [3] 0, Deposit amount must be at least 0.01","","Tue May 19 20:17:41 UTC 2026","passed","Tue May 19 20:17:42 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
