"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","57283","userCantDepositInvalidFloatAmountTest(Object, String) [7]   , ❌ Please enter a valid amount.","","Wed May 20 23:48:50 UTC 2026","passed","Wed May 20 23:49:47 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","48903","userCanTransferValidAmountTest(Object, String, String) [4] 5000.0, ✅ Successfully transferred $%s to account %s!, 5000.0","","Wed May 20 23:48:38 UTC 2026","passed","Wed May 20 23:49:27 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCanTransferValidAmountTest"
"","23314","userCanCreateAccountTest()","","Wed May 20 23:48:38 UTC 2026","passed","Wed May 20 23:49:01 UTC 2026","","ui.itteration1.CreateAccountTest","ui.itteration1.CreateAccountTest","userCanCreateAccountTest"
"","13312","adminCanLoginWithCorrectDataTest()","","Wed May 20 23:48:38 UTC 2026","passed","Wed May 20 23:48:51 UTC 2026","","ui.itteration1.LoginUserTest","ui.itteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","507","adminCanNotDeleteUserWithInvalidIdFormatTest()","","Wed May 20 23:48:26 UTC 2026","passed","Wed May 20 23:48:26 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotDeleteUserWithInvalidIdFormatTest"
"","53943","userCantTransferInvalidAmountTest(Object, String) [8]   , ❌ Please fill all fields and confirm.","","Wed May 20 23:49:01 UTC 2026","passed","Wed May 20 23:49:55 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","223","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String) [1]   , Password12$, USER, username, Username cannot be blank","","Wed May 20 23:48:28 UTC 2026","passed","Wed May 20 23:48:28 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","21447","userCanTransferValidAmountTest(Object, String, String) [1] 10.5, ✅ Successfully transferred $%s to account %s!, 10.5","","Wed May 20 23:48:38 UTC 2026","passed","Wed May 20 23:49:00 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCanTransferValidAmountTest"
"","720","userCanGenerateAuthTokenTest()","","Wed May 20 23:48:26 UTC 2026","passed","Wed May 20 23:48:26 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","565","unAuthUserCanNotDeleteUserTest()","","Wed May 20 23:48:28 UTC 2026","passed","Wed May 20 23:48:29 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","unAuthUserCanNotDeleteUserTest"
"","13713","transactionEmptyRecipientAccountFieldTest()","","Wed May 20 23:48:38 UTC 2026","passed","Wed May 20 23:48:52 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyRecipientAccountFieldTest"
"","2790","userCanTransferToHisSecondAcc()","","Wed May 20 23:48:30 UTC 2026","passed","Wed May 20 23:48:33 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToHisSecondAcc"
"","2487","userCanTransferToAnotherAcc()","","Wed May 20 23:48:32 UTC 2026","passed","Wed May 20 23:48:34 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToAnotherAcc"
"","1711","userCannotPutDepositTest(float, String) [2] 5000.01, Deposit amount cannot exceed 5000","","Wed May 20 23:48:30 UTC 2026","passed","Wed May 20 23:48:32 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","51961","userCantDepositInvalidFloatAmountTest(Object, String) [1] -0.0, ❌ Please enter a valid amount.","","Wed May 20 23:48:38 UTC 2026","passed","Wed May 20 23:49:30 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","3677","userCannotTransferMoreThanHeHas()","","Wed May 20 23:48:27 UTC 2026","passed","Wed May 20 23:48:30 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferMoreThanHeHas"
