"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12268","userCanCreateAccountTest()","","Tue Jun 09 11:32:05 UTC 2026","passed","Tue Jun 09 11:32:18 UTC 2026","","ui.itteration1.CreateAccountTest","ui.itteration1.CreateAccountTest","userCanCreateAccountTest"
"","908","userCanGenerateAuthTokenTest()","","Tue Jun 09 11:32:01 UTC 2026","passed","Tue Jun 09 11:32:01 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","228","adminCanNotDeleteUserWithInvalidIdFormatTest()","","Tue Jun 09 11:32:02 UTC 2026","passed","Tue Jun 09 11:32:02 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotDeleteUserWithInvalidIdFormatTest"
"","3807","wrongBodyDepositToAcc()","","Tue Jun 09 11:31:58 UTC 2026","passed","Tue Jun 09 11:32:02 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","wrongBodyDepositToAcc"
"","21597","transactionEmptyAccountFieldTest()","","Tue Jun 09 11:32:06 UTC 2026","passed","Tue Jun 09 11:32:27 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyAccountFieldTest"
"","40855","userCantDepositInvalidFloatAmountTest(Object, String) [9] null, ❌ Please enter a valid amount.","","Tue Jun 09 11:32:14 UTC 2026","passed","Tue Jun 09 11:32:55 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","40612","userCantDepositInvalidFloatAmountTest(Object, String) [8] $, ❌ Please enter a valid amount.","","Tue Jun 09 11:32:14 UTC 2026","passed","Tue Jun 09 11:32:55 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","3","userCannotTransferTest(float, String)","","Tue Jun 09 11:31:58 UTC 2026","skipped","Tue Jun 09 11:31:58 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferTest"
"","4968","userCanDepositValidAmountTest(Object, String, String) [5] 123.45, ✅ Successfully deposited $%s to account %s!, 123.45","","Tue Jun 09 11:33:13 UTC 2026","broken","Tue Jun 09 11:33:18 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","78","unauthUserCannotDepositToAcc()","","Tue Jun 09 11:32:02 UTC 2026","passed","Tue Jun 09 11:32:02 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","unauthUserCannotDepositToAcc"
"","4691","userCanCreateAccountTest()","","Tue Jun 09 11:31:58 UTC 2026","passed","Tue Jun 09 11:32:03 UTC 2026","","api.itteration1.CreateAccTest","api.itteration1.CreateAccTest","userCanCreateAccountTest"
"","1","userCanPutDepositTest(float)","","Tue Jun 09 11:32:02 UTC 2026","skipped","Tue Jun 09 11:32:02 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCanPutDepositTest"
"","40546","userCantDepositInvalidFloatAmountTest(Object, String) [1] -0.0, ❌ Please enter a valid amount.","","Tue Jun 09 11:32:06 UTC 2026","passed","Tue Jun 09 11:32:46 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","16770","userCanLoginWithCorrectDataTest()","","Tue Jun 09 11:32:06 UTC 2026","passed","Tue Jun 09 11:32:22 UTC 2026","","ui.itteration1.LoginUserTest","ui.itteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","3062","adminCannotCreateUserWithInvalidDataTest()","","Tue Jun 09 11:33:13 UTC 2026","broken","Tue Jun 09 11:33:16 UTC 2026","","ui.itteration1.CreateUserTest","ui.itteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","29400","userCantTransferInvalidAmountTest(Object, String) [3]   , ❌ Please fill all fields and confirm.","","Tue Jun 09 11:32:06 UTC 2026","passed","Tue Jun 09 11:32:35 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","8856","userCanDepositValidAmountTest(Object, String, String) [1] 0.01, ✅ Successfully deposited $%s to account %s!, 0.01","","Tue Jun 09 11:33:13 UTC 2026","broken","Tue Jun 09 11:33:22 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","0","userCannotTransferMoreThanHeHas()","","Tue Jun 09 11:31:58 UTC 2026","skipped","Tue Jun 09 11:31:58 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferMoreThanHeHas"
"","7947","transactionEmptyRecipientAccountFieldTest()","","Tue Jun 09 11:32:06 UTC 2026","passed","Tue Jun 09 11:32:14 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyRecipientAccountFieldTest"
"","4790","userCanDepositValidAmountTest(Object, String, String) [3] 499.99, ✅ Successfully deposited $%s to account %s!, 499.99","","Tue Jun 09 11:33:13 UTC 2026","broken","Tue Jun 09 11:33:18 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","39277","userCantDepositInvalidFloatAmountTest(Object, String) [7]   , ❌ Please enter a valid amount.","","Tue Jun 09 11:32:14 UTC 2026","passed","Tue Jun 09 11:32:53 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","36379","userCantDepositInvalidFloatAmountTest(Object, String) [3] 5000.001, ❌ Please deposit less or equal to 5000$.","","Tue Jun 09 11:32:14 UTC 2026","passed","Tue Jun 09 11:32:50 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","39676","userCantDepositInvalidFloatAmountTest(Object, String) [6]  , ❌ Please enter a valid amount.","","Tue Jun 09 11:32:14 UTC 2026","passed","Tue Jun 09 11:32:54 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","107","Negative: Login without username returns 401","","Tue Jun 09 11:32:01 UTC 2026","passed","Tue Jun 09 11:32:02 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithoutUsernameTest"
"","38434","userCantDepositInvalidFloatAmountTest(Object, String) [5] , ❌ Please enter a valid amount.","","Tue Jun 09 11:32:14 UTC 2026","passed","Tue Jun 09 11:32:52 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","31857","transactionUncheckedConfirmCheckboxTest()","","Tue Jun 09 11:32:06 UTC 2026","passed","Tue Jun 09 11:32:38 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionUncheckedConfirmCheckboxTest"
"","14353","userCantTransferMoreThanBalanceTest()","","Tue Jun 09 11:32:06 UTC 2026","passed","Tue Jun 09 11:32:20 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferMoreThanBalanceTest"
"","0","userCanTransferToHisSecondAcc()","","Tue Jun 09 11:31:58 UTC 2026","skipped","Tue Jun 09 11:31:58 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToHisSecondAcc"
"","4720","userCanDepositValidAmountTest(Object, String, String) [6] .01, ✅ Successfully deposited $%s to account %s!, .01","","Tue Jun 09 11:33:13 UTC 2026","broken","Tue Jun 09 11:33:18 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","413","unAuthUserCanNotDeleteUserTest()","","Tue Jun 09 11:32:02 UTC 2026","passed","Tue Jun 09 11:32:02 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","unAuthUserCanNotDeleteUserTest"
"","34613","userCantDepositInvalidFloatAmountTest(Object, String) [4] 0.0, ❌ Please enter a valid amount.","","Tue Jun 09 11:32:14 UTC 2026","passed","Tue Jun 09 11:32:49 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","37415","userCantTransferInvalidAmountTest(Object, String) [5] null, ❌ Please fill all fields and confirm.","","Tue Jun 09 11:32:06 UTC 2026","passed","Tue Jun 09 11:32:43 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","21827","userCantTransferInvalidAmountTest(Object, String) [1] , ❌ Please fill all fields and confirm.","","Tue Jun 09 11:32:06 UTC 2026","passed","Tue Jun 09 11:32:28 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","3799","transactionEmptyRecipientNameFieldTest()","","Tue Jun 09 11:33:13 UTC 2026","failed","Tue Jun 09 11:33:17 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyRecipientNameFieldTest"
"","0","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String)","","Tue Jun 09 11:32:02 UTC 2026","skipped","Tue Jun 09 11:32:02 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","37474","userCantDepositInvalidFloatAmountTest(Object, String) [10] NwHsEZl, ❌ Please enter a valid amount.","","Tue Jun 09 11:32:14 UTC 2026","passed","Tue Jun 09 11:32:51 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","27366","userCantTransferInvalidAmountTest(Object, String) [6] vBoZXHHk, ❌ Please fill all fields and confirm.","","Tue Jun 09 11:32:06 UTC 2026","passed","Tue Jun 09 11:32:33 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","21484","transactionPageButtonsVisibleChecksTest()","","Tue Jun 09 11:32:06 UTC 2026","passed","Tue Jun 09 11:32:27 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionPageButtonsVisibleChecksTest"
"","23615","userDepositPageButtonsVisibleChecksTest()","","Tue Jun 09 11:32:06 UTC 2026","passed","Tue Jun 09 11:32:29 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userDepositPageButtonsVisibleChecksTest"
"","8035","userCanDepositValidAmountTest(Object, String, String) [4] 4999.99, ✅ Successfully deposited $%s to account %s!, 4999.99","","Tue Jun 09 11:33:13 UTC 2026","broken","Tue Jun 09 11:33:21 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","30443","userCantTransferInvalidAmountTest(Object, String) [4] $, ❌ Please fill all fields and confirm.","","Tue Jun 09 11:32:06 UTC 2026","passed","Tue Jun 09 11:32:36 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","7937","userCanTransferValidAmountTest(Object, String, String) [1] 10.5, ✅ Successfully transferred $%s to account %s!, 10.5","","Tue Jun 09 11:33:13 UTC 2026","failed","Tue Jun 09 11:33:21 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCanTransferValidAmountTest"
"","181","Negative: Login without password returns 401","","Tue Jun 09 11:32:00 UTC 2026","passed","Tue Jun 09 11:32:00 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithoutPasswordTest"
"","9063","userCanDepositValidAmountTest(Object, String, String) [2] 10.5, ✅ Successfully deposited $%s to account %s!, 10.5","","Tue Jun 09 11:33:13 UTC 2026","broken","Tue Jun 09 11:33:22 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","0","userCannotPutDepositTest(float, String)","","Tue Jun 09 11:32:02 UTC 2026","skipped","Tue Jun 09 11:32:02 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","303","adminCanGenerateAuthTokenTest()","","Tue Jun 09 11:32:00 UTC 2026","passed","Tue Jun 09 11:32:01 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","2092","Negative: Login with non-existent user returns 404","","Tue Jun 09 11:31:58 UTC 2026","passed","Tue Jun 09 11:32:00 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithNonExistentUserTest"
"","13426","adminCanCreateUserTest()","","Tue Jun 09 11:32:06 UTC 2026","passed","Tue Jun 09 11:32:19 UTC 2026","","ui.itteration1.CreateUserTest","ui.itteration1.CreateUserTest","adminCanCreateUserTest"
"","2280","adminCanNotDeleteNonExistentUserTest()","","Tue Jun 09 11:31:58 UTC 2026","passed","Tue Jun 09 11:32:00 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotDeleteNonExistentUserTest"
"","31189","userDepositEmptyAmountFieldChecksTest()","","Tue Jun 09 11:32:06 UTC 2026","passed","Tue Jun 09 11:32:37 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userDepositEmptyAmountFieldChecksTest"
"","1513","adminCanDeleteUserTest()","","Tue Jun 09 11:32:00 UTC 2026","passed","Tue Jun 09 11:32:02 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanDeleteUserTest"
