"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","249","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String) [3] abc$, Password12$, USER, username, Username must contain only letters, digits, dashes, underscores, and dots","","Wed May 20 00:46:53 UTC 2026","passed","Wed May 20 00:46:53 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","1591","userCanPutDepositTest(float) [2] 5000.0","","Wed May 20 00:46:53 UTC 2026","passed","Wed May 20 00:46:55 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCanPutDepositTest"
"","2867","adminCanCreateUserWithCorrectDataTest()","","Wed May 20 00:46:48 UTC 2026","passed","Wed May 20 00:46:51 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","13907","transactionEmptyAmountFieldTest()","","Wed May 20 00:47:02 UTC 2026","passed","Wed May 20 00:47:16 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyAmountFieldTest"
"","33547","userCantDepositInvalidFloatAmountTest(Object, String) [4] 0.0, ❌ Please enter a valid amount.","","Wed May 20 00:47:35 UTC 2026","passed","Wed May 20 00:48:09 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","10932","userCanCreateAccountTest()","","Wed May 20 00:47:02 UTC 2026","broken","Wed May 20 00:47:13 UTC 2026","","ui.itteration1.CreateAccountTest","ui.itteration1.CreateAccountTest","userCanCreateAccountTest"
"","5869","userCannotTransferTest(float, String) [3] -0.01, Transfer amount must be at least 0.01","","Wed May 20 00:46:48 UTC 2026","passed","Wed May 20 00:46:54 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferTest"
"","24985","transactionEmptyRecipientNameFieldTest()","","Wed May 20 00:47:07 UTC 2026","passed","Wed May 20 00:47:32 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyRecipientNameFieldTest"
"","28591","userCanDepositValidAmountTest(Object, String, String) [7] 5000, ✅ Successfully deposited $%s to account %s!, 5000","","Wed May 20 00:47:53 UTC 2026","passed","Wed May 20 00:48:22 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","14698","transactionEmptyAccountFieldTest()","","Wed May 20 00:47:12 UTC 2026","passed","Wed May 20 00:47:27 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionEmptyAccountFieldTest"
"","1289","userCannotPutDepositTest(float, String) [3] 0, Deposit amount must be at least 0.01","","Wed May 20 00:46:57 UTC 2026","passed","Wed May 20 00:46:58 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","40257","userCantTransferInvalidAmountTest(Object, String) [4] 10000.01, ❌ Error: Transfer amount cannot exceed 10000","","Wed May 20 00:47:29 UTC 2026","passed","Wed May 20 00:48:10 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","37584","userCantTransferInvalidAmountTest(Object, String) [2] -0.01, ❌ Error: Transfer amount must be at least 0.01","","Wed May 20 00:47:19 UTC 2026","passed","Wed May 20 00:47:57 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","31648","userCantTransferInvalidAmountTest(Object, String) [11] vApyCePui, ❌ Please fill all fields and confirm.","","Wed May 20 00:47:45 UTC 2026","passed","Wed May 20 00:48:16 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","5317","userCanCreateAccountTest()","","Wed May 20 00:46:48 UTC 2026","passed","Wed May 20 00:46:53 UTC 2026","","api.itteration1.CreateAccTest","api.itteration1.CreateAccTest","userCanCreateAccountTest"
"","13089","adminCannotCreateUserWithInvalidDataTest()","","Wed May 20 00:47:06 UTC 2026","passed","Wed May 20 00:47:19 UTC 2026","","ui.itteration1.CreateUserTest","ui.itteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","36326","userCantTransferInvalidAmountTest(Object, String) [5] 15000.0, ❌ Error: Transfer amount cannot exceed 10000","","Wed May 20 00:47:33 UTC 2026","passed","Wed May 20 00:48:09 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","32626","userCantDepositInvalidFloatAmountTest(Object, String) [3] 5000.001, ❌ Please deposit less or equal to 5000$.","","Wed May 20 00:47:34 UTC 2026","passed","Wed May 20 00:48:07 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","1777","userCannotPutDepositTest(float, String) [2] 5000.01, Deposit amount cannot exceed 5000","","Wed May 20 00:46:55 UTC 2026","passed","Wed May 20 00:46:57 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","37207","userCanDepositValidAmountTest(Object, String, String) [3] 499.99, ✅ Successfully deposited $%s to account %s!, 499.99","","Wed May 20 00:47:38 UTC 2026","passed","Wed May 20 00:48:16 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","22785","userCantEditProfileWithInvalidNameTest(String, String) [1] , ❌ Please enter a valid name.","","Wed May 20 00:47:06 UTC 2026","passed","Wed May 20 00:47:29 UTC 2026","","ui.itteration2.EditProfileTest","ui.itteration2.EditProfileTest","userCantEditProfileWithInvalidNameTest"
"","116","unauthUserCannotDepositToAcc()","","Wed May 20 00:46:53 UTC 2026","passed","Wed May 20 00:46:53 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","unauthUserCannotDepositToAcc"
"","3344","userCanTransferToHisSecondAcc()","","Wed May 20 00:46:53 UTC 2026","passed","Wed May 20 00:46:57 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToHisSecondAcc"
"","326","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String) [2] ab, Password12$, USER, username, Username must be between 3 and 15 characters","","Wed May 20 00:46:52 UTC 2026","passed","Wed May 20 00:46:53 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","2063","userCannotTransferTest(float, String) [2] 0, Transfer amount must be at least 0.01","","Wed May 20 00:46:57 UTC 2026","passed","Wed May 20 00:46:59 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferTest"
"","4008","userCannotTransferMoreThanHeHas()","","Wed May 20 00:46:51 UTC 2026","passed","Wed May 20 00:46:55 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferMoreThanHeHas"
"","27809","userCantTransferMoreThanBalanceTest()","","Wed May 20 00:47:07 UTC 2026","passed","Wed May 20 00:47:35 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferMoreThanBalanceTest"
