"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","276","adminCanNotDeleteUserWithInvalidIdFormatTest()","","Thu May 21 00:41:12 UTC 2026","passed","Thu May 21 00:41:12 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotDeleteUserWithInvalidIdFormatTest"
"","32726","userCantTransferInvalidAmountTest(Object, String) [9] $, ❌ Please fill all fields and confirm.","","Thu May 21 00:41:56 UTC 2026","passed","Thu May 21 00:42:29 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","39224","userCantDepositInvalidFloatAmountTest(Object, String) [1] -0.0, ❌ Please enter a valid amount.","","Thu May 21 00:41:22 UTC 2026","passed","Thu May 21 00:42:02 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","66","unauthUserCannotDepositToAcc()","","Thu May 21 00:41:15 UTC 2026","passed","Thu May 21 00:41:15 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","unauthUserCannotDepositToAcc"
"","844","userCanGenerateAuthTokenTest()","","Thu May 21 00:41:12 UTC 2026","passed","Thu May 21 00:41:13 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","1975","userCanTransferToAnotherAcc()","","Thu May 21 00:41:17 UTC 2026","passed","Thu May 21 00:41:19 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToAnotherAcc"
"","40080","userCanDepositValidAmountTest(Object, String, String) [3] 499.99, ✅ Successfully deposited $%s to account %s!, 499.99","","Thu May 21 00:41:22 UTC 2026","passed","Thu May 21 00:42:02 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","182","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String) [1]   , Password12$, USER, username, Username cannot be blank","","Thu May 21 00:41:14 UTC 2026","passed","Thu May 21 00:41:14 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","46362","userCantDepositInvalidFloatAmountTest(Object, String) [5] , ❌ Please enter a valid amount.","","Thu May 21 00:41:31 UTC 2026","passed","Thu May 21 00:42:18 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","4736","adminCanLoginWithCorrectDataTest()","","Thu May 21 00:41:22 UTC 2026","passed","Thu May 21 00:41:27 UTC 2026","","ui.itteration1.LoginUserTest","ui.itteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","40062","userCantDepositInvalidFloatAmountTest(Object, String) [3] 5000.001, ❌ Please deposit less or equal to 5000$.","","Thu May 21 00:41:31 UTC 2026","passed","Thu May 21 00:42:11 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCantDepositInvalidFloatAmountTest"
"","4319","userCannotDepositToAnotherUserAcc()","","Thu May 21 00:41:10 UTC 2026","passed","Thu May 21 00:41:14 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotDepositToAnotherUserAcc"
"","1186","userCannotPutDepositTest(float, String) [3] 0, Deposit amount must be at least 0.01","","Thu May 21 00:41:17 UTC 2026","passed","Thu May 21 00:41:18 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","103","Negative: Login without username returns 401","","Thu May 21 00:41:13 UTC 2026","passed","Thu May 21 00:41:13 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithoutUsernameTest"
"","28575","userCanDepositValidAmountTest(Object, String, String) [7] 5000, ✅ Successfully deposited $%s to account %s!, 5000","","Thu May 21 00:41:53 UTC 2026","passed","Thu May 21 00:42:22 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userCanDepositValidAmountTest"
"","2220","userCanTransferToHisSecondAcc()","","Thu May 21 00:41:16 UTC 2026","passed","Thu May 21 00:41:18 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToHisSecondAcc"
"","1066","wrongBodyDepositToAcc()","","Thu May 21 00:41:14 UTC 2026","passed","Thu May 21 00:41:15 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","wrongBodyDepositToAcc"
"","41983","transactionUncheckedConfirmCheckboxTest()","","Thu May 21 00:41:22 UTC 2026","passed","Thu May 21 00:42:04 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionUncheckedConfirmCheckboxTest"
"","14732","userCanCreateAccountTest()","","Thu May 21 00:41:22 UTC 2026","passed","Thu May 21 00:41:37 UTC 2026","","ui.itteration1.CreateAccountTest","ui.itteration1.CreateAccountTest","userCanCreateAccountTest"
"","50718","userCantTransferInvalidAmountTest(Object, String) [5] 15000.0, ❌ Error: Transfer amount cannot exceed 10000","","Thu May 21 00:41:22 UTC 2026","passed","Thu May 21 00:42:13 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","247","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String) [4] abc%, Password12$, USER, username, Username must contain only letters, digits, dashes, underscores, and dots","","Thu May 21 00:41:13 UTC 2026","passed","Thu May 21 00:41:14 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
