"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3097","userCannotTransferMoreThanHeHas()","","Thu May 21 03:11:59 UTC 2026","passed","Thu May 21 03:12:02 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferMoreThanHeHas"
"","1538","userCanPutDepositTest(float) [1] 0.01","","Thu May 21 03:12:04 UTC 2026","passed","Thu May 21 03:12:06 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCanPutDepositTest"
"","84","unauthUserCannotDepositToAcc()","","Thu May 21 03:12:02 UTC 2026","passed","Thu May 21 03:12:02 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","unauthUserCannotDepositToAcc"
"","2787","userCannotTransferTest(float, String) [2] 0.0, Transfer amount must be at least 0.01","","Thu May 21 03:12:05 UTC 2026","passed","Thu May 21 03:12:08 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferTest"
"","38378","userCantTransferInvalidAmountTest(Object, String) [2]  , ❌ Please fill all fields and confirm.","","Thu May 21 03:12:13 UTC 2026","passed","Thu May 21 03:12:52 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","11405","transactionPageButtonsVisibleChecksTest()","","Thu May 21 03:12:13 UTC 2026","passed","Thu May 21 03:12:25 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","transactionPageButtonsVisibleChecksTest"
"","24568","userDepositPageButtonsVisibleChecksTest()","","Thu May 21 03:12:13 UTC 2026","passed","Thu May 21 03:12:38 UTC 2026","","ui.itteration2.UserDepositTest","ui.itteration2.UserDepositTest","userDepositPageButtonsVisibleChecksTest"
"","23007","userCanLoginWithCorrectDataTest()","","Thu May 21 03:12:13 UTC 2026","passed","Thu May 21 03:12:36 UTC 2026","","ui.itteration1.LoginUserTest","ui.itteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","30794","userCantTransferInvalidAmountTest(Object, String) [1] , ❌ Please fill all fields and confirm.","","Thu May 21 03:12:13 UTC 2026","passed","Thu May 21 03:12:44 UTC 2026","","ui.itteration2.UserTransactionTest","ui.itteration2.UserTransactionTest","userCantTransferInvalidAmountTest"
"","1596","userCanPutDepositTest(float) [3] 3000.0","","Thu May 21 03:12:03 UTC 2026","passed","Thu May 21 03:12:05 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCanPutDepositTest"
