"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","CreateUserTest","","Mon May 25 13:45:36 UTC 2026","broken","Mon May 25 13:45:36 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest",""
"","0","UserDepositTest","","Mon May 25 13:45:35 UTC 2026","broken","Mon May 25 13:45:35 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest",""
"","0","userCannotTransferMoreThanHeHas()","","Mon May 25 13:45:34 UTC 2026","skipped","Mon May 25 13:45:34 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferMoreThanHeHas"
"","120","Negative: Login with non-existent user returns 404","","Mon May 25 13:45:34 UTC 2026","passed","Mon May 25 13:45:34 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithNonExistentUserTest"
"","61","Negative: Login with empty body returns 401","","Mon May 25 13:45:35 UTC 2026","passed","Mon May 25 13:45:35 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithEmptyBodyTest"
"","0","LoginUserTest","","Mon May 25 13:45:35 UTC 2026","broken","Mon May 25 13:45:35 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest",""
"","684","adminCanDeleteUserTest()","","Mon May 25 13:45:35 UTC 2026","passed","Mon May 25 13:45:36 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanDeleteUserTest"
"","218","adminCanNotDeleteNonExistentUserTest()","","Mon May 25 13:45:35 UTC 2026","passed","Mon May 25 13:45:35 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotDeleteNonExistentUserTest"
"","592","userCanGenerateAuthTokenTest()","","Mon May 25 13:45:35 UTC 2026","passed","Mon May 25 13:45:35 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","49","Negative: Login without username returns 401","","Mon May 25 13:45:35 UTC 2026","passed","Mon May 25 13:45:35 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithoutUsernameTest"
"","0","CreateAccTest","","Mon May 25 13:45:35 UTC 2026","broken","Mon May 25 13:45:35 UTC 2026","","api.itteration1.CreateAccTest","api.itteration1.CreateAccTest",""
"","0","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String)","","Mon May 25 13:45:34 UTC 2026","skipped","Mon May 25 13:45:34 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","285","adminCanGenerateAuthTokenTest()","","Mon May 25 13:45:34 UTC 2026","passed","Mon May 25 13:45:35 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","504","unAuthUserCanNotDeleteUserTest()","","Mon May 25 13:45:34 UTC 2026","passed","Mon May 25 13:45:35 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","unAuthUserCanNotDeleteUserTest"
"","48","unauthUserCannotDepositToAcc()","","Mon May 25 13:45:35 UTC 2026","passed","Mon May 25 13:45:35 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","unauthUserCannotDepositToAcc"
"","0","UserTransactionTest","","Mon May 25 13:45:34 UTC 2026","broken","Mon May 25 13:45:34 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest",""
"","269","adminCanNotDeleteUserWithInvalidIdFormatTest()","","Mon May 25 13:45:34 UTC 2026","passed","Mon May 25 13:45:34 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotDeleteUserWithInvalidIdFormatTest"
"","0","userCanTransferToHisSecondAcc()","","Mon May 25 13:45:34 UTC 2026","skipped","Mon May 25 13:45:34 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToHisSecondAcc"
"","1218","userCanCreateAccountTest()","","Mon May 25 13:45:34 UTC 2026","broken","Mon May 25 13:45:35 UTC 2026","","api.itteration1.CreateAccTest","api.itteration1.CreateAccTest","userCanCreateAccountTest"
"","0","userCannotPutDepositTest(float, String)","","Mon May 25 13:45:35 UTC 2026","skipped","Mon May 25 13:45:35 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","0","userCanPutDepositTest(float)","","Mon May 25 13:45:35 UTC 2026","skipped","Mon May 25 13:45:35 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCanPutDepositTest"
"","0","userCannotTransferTest(float, String)","","Mon May 25 13:45:34 UTC 2026","skipped","Mon May 25 13:45:34 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferTest"
"","99","Negative: Login without password returns 401","","Mon May 25 13:45:34 UTC 2026","passed","Mon May 25 13:45:34 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithoutPasswordTest"
"","1171","wrongBodyDepositToAcc()","","Mon May 25 13:45:34 UTC 2026","passed","Mon May 25 13:45:35 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","wrongBodyDepositToAcc"
"","0","userCanTransferToAnotherAcc(float)","","Mon May 25 13:45:34 UTC 2026","skipped","Mon May 25 13:45:34 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToAnotherAcc"
"","0","userCannotDepositToAnotherUserAcc()","","Mon May 25 13:45:34 UTC 2026","skipped","Mon May 25 13:45:34 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotDepositToAnotherUserAcc"
