"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","userCanTransferToHisSecondAcc()","","Mon May 25 10:59:51 UTC 2026","skipped","Mon May 25 10:59:51 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToHisSecondAcc"
"","604","userCanCreateAccountTest()","","Mon May 25 10:59:57 UTC 2026","failed","Mon May 25 10:59:58 UTC 2026","","api.itteration1.CreateAccTest","api.itteration1.CreateAccTest","userCanCreateAccountTest"
"","217","unauthUserCannotDepositToAcc()","","Mon May 25 10:59:54 UTC 2026","passed","Mon May 25 10:59:54 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","unauthUserCannotDepositToAcc"
"","500","adminCanNotDeleteUserWithInvalidIdFormatTest()","","Mon May 25 10:59:54 UTC 2026","passed","Mon May 25 10:59:54 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotDeleteUserWithInvalidIdFormatTest"
"","212","adminCanCreateUserWithCorrectDataTest()","","Mon May 25 10:59:57 UTC 2026","failed","Mon May 25 10:59:57 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","0","userCannotTransferMoreThanHeHas()","","Mon May 25 10:59:51 UTC 2026","skipped","Mon May 25 10:59:51 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferMoreThanHeHas"
"","0","userCannotPutDepositTest(float, String)","","Mon May 25 10:59:54 UTC 2026","skipped","Mon May 25 10:59:54 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotPutDepositTest"
"","4270","wrongBodyDepositToAcc()","","Mon May 25 10:59:51 UTC 2026","passed","Mon May 25 10:59:55 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","wrongBodyDepositToAcc"
"","458","adminCanGenerateAuthTokenTest()","","Mon May 25 10:59:53 UTC 2026","passed","Mon May 25 10:59:54 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","1279","adminCanDeleteUserTest()","","Mon May 25 10:59:54 UTC 2026","passed","Mon May 25 10:59:55 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanDeleteUserTest"
"","0","userCannotTransferTest(float, String)","","Mon May 25 10:59:50 UTC 2026","skipped","Mon May 25 10:59:50 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCannotTransferTest"
"","467","adminCanNotDeleteNonExistentUserTest()","","Mon May 25 10:59:54 UTC 2026","passed","Mon May 25 10:59:54 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotDeleteNonExistentUserTest"
"","106","Negative: Login without username returns 401","","Mon May 25 10:59:53 UTC 2026","passed","Mon May 25 10:59:53 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithoutUsernameTest"
"","265","Negative: Login without password returns 401","","Mon May 25 10:59:53 UTC 2026","passed","Mon May 25 10:59:53 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithoutPasswordTest"
"","2549","Negative: Login with non-existent user returns 404","","Mon May 25 10:59:50 UTC 2026","passed","Mon May 25 10:59:53 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithNonExistentUserTest"
"","0","userCanPutDepositTest(float)","","Mon May 25 10:59:54 UTC 2026","skipped","Mon May 25 10:59:54 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCanPutDepositTest"
"","5","userCannotDepositToAnotherUserAcc()","","Mon May 25 10:59:50 UTC 2026","skipped","Mon May 25 10:59:50 UTC 2026","","api.itteration2.UserDepositTest","api.itteration2.UserDepositTest","userCannotDepositToAnotherUserAcc"
"","588","unAuthUserCanNotDeleteUserTest()","","Mon May 25 10:59:54 UTC 2026","passed","Mon May 25 10:59:55 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","unAuthUserCanNotDeleteUserTest"
"","1773","Negative: Login with empty body returns 401","","Mon May 25 10:59:51 UTC 2026","passed","Mon May 25 10:59:53 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","loginWithEmptyBodyTest"
"","0","adminCanNotCreateUserWithIncorrectDataTest(String, String, String, String, String)","","Mon May 25 10:59:54 UTC 2026","skipped","Mon May 25 10:59:54 UTC 2026","","api.itteration1.CreateUserTest","api.itteration1.CreateUserTest","adminCanNotCreateUserWithIncorrectDataTest"
"","0","userCanTransferToAnotherAcc(float)","","Mon May 25 10:59:51 UTC 2026","skipped","Mon May 25 10:59:51 UTC 2026","","api.itteration2.UserTransactionTest","api.itteration2.UserTransactionTest","userCanTransferToAnotherAcc"
"","937","userCanGenerateAuthTokenTest()","","Mon May 25 10:59:53 UTC 2026","passed","Mon May 25 10:59:54 UTC 2026","","api.itteration1.LoginUserTest","api.itteration1.LoginUserTest","userCanGenerateAuthTokenTest"
